timestamp,start_time,departure_runways,arrival_runways
2020-11-11 23:08:34,2020-11-11 23:08:00,"18C, 18L","18C, 18L, 18R"
2020-11-11 23:40:49,2020-11-11 23:40:00,"18C, 18L","18C, 18L, 18R"
2020-11-11 23:55:11,2020-11-11 23:55:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 00:54:46,2020-11-12 00:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 01:44:49,2020-11-12 01:44:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 01:54:10,2020-11-12 01:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 02:25:01,2020-11-12 02:24:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 02:56:30,2020-11-12 02:56:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 03:13:47,2020-11-12 03:13:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 03:52:55,2020-11-12 03:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 04:52:46,2020-11-12 04:52:00,"18C, 18L","18C, 18L"
2020-11-12 05:39:42,2020-11-12 05:39:00,"18C, 18L","18C, 18L"
2020-11-12 05:53:06,2020-11-12 05:52:00,"18C, 18L","18C, 18L"
2020-11-12 06:52:59,2020-11-12 06:52:00,"18C, 18L","18C, 18L"
2020-11-12 07:35:59,2020-11-12 07:35:00,"18C, 18L","18C, 18L"
2020-11-12 07:53:12,2020-11-12 07:53:00,"18C, 18L","18C, 18L"
2020-11-12 08:52:48,2020-11-12 08:52:00,"18C, 18L","18C, 18L"
2020-11-12 09:52:44,2020-11-12 09:52:00,"18C, 18L","18C, 18L"
2020-11-12 10:30:20,2020-11-12 10:30:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 10:52:43,2020-11-12 10:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 11:24:06,2020-11-12 11:23:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 11:43:05,2020-11-12 11:43:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 11:47:47,2020-11-12 11:47:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 11:54:46,2020-11-12 11:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 12:21:54,2020-11-12 12:21:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 12:37:16,2020-11-12 12:37:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 12:43:30,2020-11-12 12:43:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 12:53:29,2020-11-12 12:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 13:02:38,2020-11-12 13:02:00,"18C, 18L","18C, 18L, 18R"
2020-11-12 13:37:47,2020-11-12 13:37:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 13:40:59,2020-11-12 13:40:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 13:58:54,2020-11-12 13:58:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 14:11:03,2020-11-12 14:11:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 14:13:22,2020-11-12 14:13:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 14:39:05,2020-11-12 14:39:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 15:02:04,2020-11-12 15:02:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 15:21:50,2020-11-12 15:21:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 15:41:16,2020-11-12 15:41:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 15:54:01,2020-11-12 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 16:26:49,2020-11-12 16:26:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 16:56:23,2020-11-12 16:56:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 17:52:46,2020-11-12 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 18:53:10,2020-11-12 18:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 19:52:52,2020-11-12 19:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 20:02:49,2020-11-12 20:02:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 20:53:57,2020-11-12 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 21:53:01,2020-11-12 21:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 22:16:44,2020-11-12 22:16:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 22:54:37,2020-11-12 22:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 22:58:50,2020-11-12 22:58:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 23:17:02,2020-11-12 23:17:00,"36C, 36R","36C, 36L, 36R"
2020-11-12 23:53:02,2020-11-12 23:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 00:38:55,2020-11-13 00:38:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 00:53:52,2020-11-13 00:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 01:26:50,2020-11-13 01:26:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 01:52:57,2020-11-13 01:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 02:21:56,2020-11-13 02:21:00,36R,"36L, 36R"
2020-11-13 02:52:48,2020-11-13 02:52:00,36R,"36L, 36R"
2020-11-13 03:53:09,2020-11-13 03:53:00,36R,36R
2020-11-13 04:52:52,2020-11-13 04:52:00,36R,36R
2020-11-13 05:53:31,2020-11-13 05:53:00,36R,36R
2020-11-13 06:36:06,2020-11-13 06:36:00,"36C, 36R","36C, 36R"
2020-11-13 06:53:18,2020-11-13 06:53:00,"36C, 36R","36C, 36R"
2020-11-13 07:22:00,2020-11-13 07:21:00,"36C, 36R","36C, 36R"
2020-11-13 07:53:09,2020-11-13 07:53:00,"36C, 36R","36C, 36R"
2020-11-13 08:52:50,2020-11-13 08:52:00,"36C, 36R","36C, 36R"
2020-11-13 09:52:54,2020-11-13 09:52:00,"36C, 36R","36C, 36R"
2020-11-13 10:53:13,2020-11-13 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 11:12:51,2020-11-13 11:12:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 11:53:12,2020-11-13 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 12:12:15,2020-11-13 12:12:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 12:53:00,2020-11-13 12:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 13:18:48,2020-11-13 13:18:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 13:19:02,2020-11-13 13:19:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 13:54:05,2020-11-13 13:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 14:53:47,2020-11-13 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 16:11:40,2020-11-13 16:11:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 16:33:52,2020-11-13 16:33:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 16:53:08,2020-11-13 16:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 17:57:43,2020-11-13 17:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 18:02:01,2020-11-13 18:02:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 18:57:05,2020-11-13 18:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 19:24:29,2020-11-13 19:24:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 19:57:45,2020-11-13 19:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 21:00:23,2020-11-13 21:00:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 21:52:53,2020-11-13 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-13 22:53:30,2020-11-13 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 00:00:47,2020-11-13 23:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 00:52:53,2020-11-14 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 01:53:33,2020-11-14 01:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 02:22:15,2020-11-14 02:22:00,36R,"36L, 36R"
2020-11-14 02:58:04,2020-11-14 02:58:00,36R,"36L, 36R"
2020-11-14 03:53:00,2020-11-14 03:53:00,36R,"36L, 36R"
2020-11-14 04:55:20,2020-11-14 04:55:00,36R,"36L, 36R"
2020-11-14 05:53:00,2020-11-14 05:52:00,36R,"36L, 36R"
2020-11-14 06:52:46,2020-11-14 06:52:00,36R,"36L, 36R"
2020-11-14 07:54:35,2020-11-14 07:54:00,36R,"36L, 36R"
2020-11-14 10:05:03,2020-11-14 10:05:00,36R,"36L, 36R"
2020-11-14 10:53:15,2020-11-14 10:53:00,36R,"36L, 36R"
2020-11-14 11:53:47,2020-11-14 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 12:54:35,2020-11-14 12:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 13:30:39,2020-11-14 13:30:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 14:00:52,2020-11-14 14:00:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 14:52:43,2020-11-14 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 15:54:11,2020-11-14 15:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 16:52:55,2020-11-14 16:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 17:55:24,2020-11-14 17:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 19:01:29,2020-11-14 19:01:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 19:53:39,2020-11-14 19:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 20:52:53,2020-11-14 20:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 21:57:33,2020-11-14 21:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-14 22:53:50,2020-11-14 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-15 00:08:21,2020-11-15 00:08:00,"36C, 36R","36C, 36L, 36R"
2020-11-15 00:55:05,2020-11-15 00:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-15 01:55:20,2020-11-15 01:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-15 02:29:19,2020-11-15 02:29:00,36R,"36L, 36R"
2020-11-15 02:46:37,2020-11-15 02:46:00,36R,"36L, 36R"
2020-11-15 02:49:37,2020-11-15 02:49:00,36R,"36L, 36R"
2020-11-15 03:04:37,2020-11-15 03:04:00,"36L, 36R","36L, 36R"
2020-11-15 03:32:11,2020-11-15 03:32:00,"36L, 36R","36L, 36R"
2020-11-15 03:52:48,2020-11-15 03:52:00,"36L, 36R","36L, 36R"
2020-11-15 04:55:31,2020-11-15 04:55:00,"36L, 36R","36L, 36R"
2020-11-15 05:53:01,2020-11-15 05:52:00,"36L, 36R","36L, 36R"
2020-11-15 06:53:45,2020-11-15 06:53:00,"36L, 36R","36L, 36R"
2020-11-15 07:14:52,2020-11-15 07:14:00,"36L, 36R","36L, 36R"
2020-11-15 07:52:49,2020-11-15 07:52:00,"36L, 36R","36L, 36R"
2020-11-15 08:33:44,2020-11-15 08:33:00,"36L, 36R","36L, 36R"
2020-11-15 10:00:20,2020-11-15 10:00:00,"36L, 36R","36L, 36R"
2020-11-15 10:32:27,2020-11-15 10:32:00,"36L, 36R",36R
2020-11-15 10:50:00,2020-11-15 10:49:00,"36L, 36R",36R
2020-11-15 10:52:52,2020-11-15 10:52:00,"36L, 36R",36R
2020-11-15 11:14:49,2020-11-15 11:14:00,"36L, 36R",36R
2020-11-15 11:42:47,2020-11-15 11:42:00,"18C, 18L","18C, 18L"
2020-11-15 11:54:47,2020-11-15 11:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 12:55:07,2020-11-15 12:55:00,18C,"18C, 18R"
2020-11-15 13:04:47,2020-11-15 13:04:00,18C,"18C, 18R"
2020-11-15 13:45:49,2020-11-15 13:45:00,18C,"18C, 18R"
2020-11-15 13:46:48,2020-11-15 13:46:00,18C,"18C, 18L, 18R"
2020-11-15 13:52:48,2020-11-15 13:52:00,18C,"18C, 18L, 18R"
2020-11-15 14:23:47,2020-11-15 14:23:00,18C,"18C, 18L, 18R"
2020-11-15 14:37:17,2020-11-15 14:37:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 14:53:21,2020-11-15 14:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 15:27:46,2020-11-15 15:27:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 15:40:02,2020-11-15 15:39:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 15:54:41,2020-11-15 15:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 16:42:18,2020-11-15 16:42:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 16:53:19,2020-11-15 16:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 17:35:24,2020-11-15 17:35:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 17:55:42,2020-11-15 17:55:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 18:53:05,2020-11-15 18:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 19:23:33,2020-11-15 19:23:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 20:04:14,2020-11-15 20:04:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 20:38:43,2020-11-15 20:38:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 20:52:59,2020-11-15 20:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 21:52:43,2020-11-15 21:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 22:52:50,2020-11-15 22:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 23:53:25,2020-11-15 23:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-15 23:54:25,2020-11-15 23:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-16 00:59:56,2020-11-16 00:59:00,"18C, 18L","18C, 18L, 18R"
2020-11-16 01:53:19,2020-11-16 01:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-16 02:24:09,2020-11-16 02:24:00,18L,"18L, 18R"
2020-11-16 02:25:09,2020-11-16 02:25:00,36R,"36L, 36R"
2020-11-16 02:54:32,2020-11-16 02:54:00,36R,"36L, 36R"
2020-11-16 03:56:31,2020-11-16 03:56:00,36R,36R
2020-11-16 04:54:59,2020-11-16 04:54:00,36R,36R
2020-11-16 06:00:18,2020-11-16 06:00:00,36R,36R
2020-11-16 07:00:31,2020-11-16 07:00:00,36R,36R
2020-11-16 07:52:46,2020-11-16 07:52:00,36R,36R
2020-11-16 08:55:46,2020-11-16 08:55:00,36R,36R
2020-11-16 10:25:20,2020-11-16 10:25:00,36R,36R
2020-11-16 10:53:07,2020-11-16 10:53:00,36R,36R
2020-11-16 11:42:02,2020-11-16 11:41:00,"36C, 36R","36C, 36R"
2020-11-16 11:53:39,2020-11-16 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 12:53:15,2020-11-16 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 13:09:00,2020-11-16 13:08:00,36R,"36L, 36R"
2020-11-16 13:40:11,2020-11-16 13:40:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 13:59:00,2020-11-16 13:59:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 15:00:33,2020-11-16 15:00:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 15:53:19,2020-11-16 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 16:53:14,2020-11-16 16:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 17:53:37,2020-11-16 17:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 18:52:46,2020-11-16 18:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 19:53:43,2020-11-16 19:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 20:53:26,2020-11-16 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 21:53:01,2020-11-16 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 22:55:02,2020-11-16 22:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-16 23:53:09,2020-11-16 23:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 00:52:58,2020-11-17 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 01:53:15,2020-11-17 01:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 02:25:41,2020-11-17 02:25:00,36R,36R
2020-11-17 02:53:01,2020-11-17 02:53:00,36R,36R
2020-11-17 03:00:58,2020-11-17 03:00:00,36R,36R
2020-11-17 03:52:47,2020-11-17 03:52:00,36R,36R
2020-11-17 05:11:53,2020-11-17 05:11:00,36R,36R
2020-11-17 05:53:27,2020-11-17 05:53:00,36R,36R
2020-11-17 06:52:48,2020-11-17 06:52:00,36R,36R
2020-11-17 07:53:02,2020-11-17 07:53:00,36R,36R
2020-11-17 09:37:53,2020-11-17 09:37:00,36R,36R
2020-11-17 09:58:39,2020-11-17 09:58:00,36R,36R
2020-11-17 10:56:31,2020-11-17 10:56:00,36R,"36L, 36R"
2020-11-17 11:54:44,2020-11-17 11:54:00,36R,"36L, 36R"
2020-11-17 11:56:37,2020-11-17 11:56:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 12:54:20,2020-11-17 12:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 13:04:47,2020-11-17 13:04:00,36C,"36C, 36L"
2020-11-17 13:59:13,2020-11-17 13:59:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 14:54:49,2020-11-17 14:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 15:53:03,2020-11-17 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 16:53:38,2020-11-17 16:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 17:33:16,2020-11-17 17:33:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 17:53:14,2020-11-17 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 18:55:33,2020-11-17 18:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 19:52:45,2020-11-17 19:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 21:03:20,2020-11-17 21:03:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 21:57:15,2020-11-17 21:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 22:58:44,2020-11-17 22:58:00,"36C, 36R","36C, 36L, 36R"
2020-11-17 23:54:42,2020-11-17 23:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 00:04:22,2020-11-17 23:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 00:54:57,2020-11-18 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 02:01:19,2020-11-18 00:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 02:23:54,2020-11-18 02:01:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 03:02:14,2020-11-18 02:24:00,36R,"36L, 36R"
2020-11-18 03:56:47,2020-11-18 03:02:00,36R,"36L, 36R"
2020-11-18 04:02:10,2020-11-18 03:57:00,36R,"36L, 36R"
2020-11-18 04:52:30,2020-11-18 04:02:00,36R,36R
2020-11-18 05:52:59,2020-11-18 04:52:00,36R,36R
2020-11-18 06:52:41,2020-11-18 05:53:00,36R,36R
2020-11-18 07:52:25,2020-11-18 06:53:00,36R,36R
2020-11-18 09:49:44,2020-11-18 07:52:00,36R,36R
2020-11-18 09:51:59,2020-11-18 09:49:00,36R,36R
2020-11-18 10:54:48,2020-11-18 09:52:00,36R,36R
2020-11-18 11:57:16,2020-11-18 10:55:00,36R,36R
2020-11-18 12:52:53,2020-11-18 11:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 13:59:34,2020-11-18 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 14:52:48,2020-11-18 13:59:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 15:53:16,2020-11-18 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 16:57:37,2020-11-18 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 17:57:39,2020-11-18 16:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 18:53:12,2020-11-18 17:58:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 19:52:54,2020-11-18 18:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 20:17:02,2020-11-18 20:17:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 20:53:49,2020-11-18 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 21:54:17,2020-11-18 21:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 22:19:35,2020-11-18 22:19:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 22:54:19,2020-11-18 22:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-18 23:53:06,2020-11-18 23:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 00:53:42,2020-11-19 00:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 01:52:46,2020-11-19 01:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 02:43:30,2020-11-19 02:43:00,36R,36R
2020-11-19 02:52:58,2020-11-19 02:52:00,36R,36R
2020-11-19 03:53:04,2020-11-19 03:53:00,36R,36R
2020-11-19 04:53:13,2020-11-19 04:53:00,36R,36R
2020-11-19 05:53:06,2020-11-19 05:53:00,36R,36R
2020-11-19 06:52:44,2020-11-19 06:52:00,36R,36R
2020-11-19 07:53:33,2020-11-19 07:53:00,36R,36R
2020-11-19 08:55:10,2020-11-19 08:55:00,36R,36R
2020-11-19 09:53:03,2020-11-19 09:52:00,36R,36R
2020-11-19 10:15:54,2020-11-19 10:15:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 10:54:23,2020-11-19 10:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 11:52:44,2020-11-19 11:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 12:53:33,2020-11-19 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 13:52:43,2020-11-19 13:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 14:53:35,2020-11-19 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 15:52:45,2020-11-19 15:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 17:07:34,2020-11-19 17:07:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 17:56:09,2020-11-19 17:56:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 18:54:50,2020-11-19 18:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 19:52:53,2020-11-19 19:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 20:52:46,2020-11-19 20:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 21:54:40,2020-11-19 21:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 22:53:33,2020-11-19 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-19 23:53:38,2020-11-19 23:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 01:03:23,2020-11-20 01:03:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 01:52:53,2020-11-20 01:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 02:34:31,2020-11-20 02:34:00,36R,"36L, 36R"
2020-11-20 02:54:05,2020-11-20 02:54:00,36R,"36L, 36R"
2020-11-20 03:53:17,2020-11-20 03:53:00,36R,36R
2020-11-20 04:53:38,2020-11-20 04:53:00,36R,36R
2020-11-20 05:54:34,2020-11-20 05:54:00,36R,36R
2020-11-20 07:01:26,2020-11-20 07:01:00,36R,36R
2020-11-20 08:02:47,2020-11-20 08:02:00,36R,36R
2020-11-20 08:53:49,2020-11-20 08:53:00,36R,36R
2020-11-20 09:55:20,2020-11-20 09:55:00,36R,36R
2020-11-20 10:22:14,2020-11-20 10:22:00,18L,"18L, 18R"
2020-11-20 10:53:44,2020-11-20 10:53:00,18L,"18L, 18R"
2020-11-20 11:23:01,2020-11-20 11:22:00,36R,"36L, 36R"
2020-11-20 11:31:11,2020-11-20 11:31:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 11:55:26,2020-11-20 11:55:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 12:53:21,2020-11-20 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 13:57:48,2020-11-20 13:57:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 14:53:11,2020-11-20 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 15:53:40,2020-11-20 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 16:52:44,2020-11-20 16:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-20 17:46:25,2020-11-20 17:46:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 17:52:44,2020-11-20 17:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 18:55:27,2020-11-20 18:55:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 19:53:28,2020-11-20 19:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 20:54:47,2020-11-20 20:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 21:58:19,2020-11-20 21:58:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 22:52:59,2020-11-20 22:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-20 23:52:48,2020-11-20 23:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 00:53:00,2020-11-21 00:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 01:54:43,2020-11-21 01:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 02:54:57,2020-11-21 02:54:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 03:52:48,2020-11-21 03:52:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 04:53:33,2020-11-21 04:53:00,"18C, 18L","18C, 18L, 18R"
2020-11-21 05:53:03,2020-11-21 05:52:00,"18C, 18L","18C, 18L"
2020-11-21 06:52:52,2020-11-21 06:52:00,"18C, 18L","18C, 18L"
2020-11-21 07:53:02,2020-11-21 07:53:00,"18C, 18L","18C, 18L"
2020-11-21 09:17:53,2020-11-21 09:17:00,"18C, 18L","18C, 18L"
2020-11-21 09:53:47,2020-11-21 09:53:00,"18C, 18L","18C, 18L"
2020-11-21 10:53:09,2020-11-21 10:53:00,"18C, 18L","18C, 18L"
2020-11-21 11:09:22,2020-11-21 11:09:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 11:52:53,2020-11-21 11:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 12:53:01,2020-11-21 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 13:52:44,2020-11-21 13:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 14:52:44,2020-11-21 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 15:53:15,2020-11-21 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 16:52:48,2020-11-21 16:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 17:52:57,2020-11-21 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 18:53:53,2020-11-21 18:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 19:56:55,2020-11-21 19:56:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 20:53:23,2020-11-21 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 21:55:00,2020-11-21 21:54:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 22:53:00,2020-11-21 22:52:00,"36C, 36R","36C, 36L, 36R"
2020-11-21 23:06:45,2020-11-21 23:06:00,"36C, 36R","36C, 36L, 36R"
2020-11-22 01:00:11,2020-11-21 23:56:00,"36C, 36R","36C, 36L, 36R"
